id	名字	职业	品质	等级	生命	伤害	护甲	暴击	韧性	命中	闪避	打击力度（护甲伤害）	抗打击力度（总护甲）	护甲回复	破甲重置护甲时间	普通攻击技能id	已学技能id	未学技能id	模型路径	controller路径	头像名称	宠物描述
25096	般若菩提心	25	12	96	814290	9650	34005	3644	3497	3147	1166	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25097	般若菩提心	25	12	97	851135	10085	35550	3798	3645	3281	1215	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25098	般若菩提心	25	12	98	888765	10530	37120	3955	3796	3416	1265	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25099	般若菩提心	25	12	99	936035	11090	39100	4154	3986	3588	1329	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25100	般若菩提心	25	12	100	973490	11590	40700	4268	4094	3685	1365	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25101	般若菩提心	25	12	101	1017230	12110	42530	4447	4267	3840	1422	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25102	般若菩提心	25	12	102	1061875	12640	44395	4630	4441	3997	1480	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25103	般若菩提心	25	12	103	1107420	13180	46300	4814	4619	4157	1540	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25104	般若菩提心	25	12	104	1132340	13475	47340	4909	4710	4239	1570	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25105	般若菩提心	25	12	105	1175805	14020	49165	5026	4824	4342	1608	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25106	般若菩提心	25	12	106	1202725	14340	50290	5126	4921	4429	1640	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25107	般若菩提心	25	12	107	1230045	14665	51435	5228	5019	4517	1673	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25108	般若菩提心	25	12	108	1257740	14995	52590	5331	5117	4606	1706	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25109	般若菩提心	25	12	109	1285830	15330	53765	5435	5217	4695	1739	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25110	般若菩提心	25	12	110	1333015	15960	55790	5569	5344	4810	1781	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25111	般若菩提心	25	12	111	1362145	16305	57010	5675	5445	4901	1815	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25112	般若菩提心	25	12	112	1391670	16655	58240	5782	5548	4993	1849	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25113	般若菩提心	25	12	113	1408190	16855	58930	5835	5598	5039	1866	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25114	般若菩提心	25	12	114	1424770	17050	59625	5887	5649	5084	1883	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25115	般若菩提心	25	12	115	1473050	17685	61675	6011	5768	5191	1923	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25116	般若菩提心	25	12	116	1537575	18455	64380	6257	6004	5404	2001	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25117	般若菩提心	25	12	117	1603310	19245	67130	6507	6244	5619	2081	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25118	般若菩提心	25	12	118	1670265	20045	69930	6760	6487	5839	2162	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25119	般若菩提心	25	12	119	1705685	20470	71415	6885	6607	5946	2202	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25120	般若菩提心	25	12	120	1820015	21900	76235	7254	6962	6265	2321	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25121	般若菩提心	25	12	121	1858835	22365	77855	7388	7092	6382	2364	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25122	般若菩提心	25	12	122	1898160	22835	79500	7524	7222	6500	2407	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25123	般若菩提心	25	12	123	1938005	23310	81170	7661	7354	6618	2451	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25124	般若菩提心	25	12	124	1978375	23795	82855	7800	7487	6738	2496	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25125	般若菩提心	25	12	125	2038715	24590	85425	7940	7622	6860	2541	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25126	般若菩提心	25	12	126	2060735	24855	86350	8004	7684	6916	2561	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25127	般若菩提心	25	12	127	2082850	25120	87270	8069	7746	6971	2582	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25128	般若菩提心	25	12	128	2105060	25385	88200	8134	7808	7028	2603	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25129	般若菩提心	25	12	129	2127365	25650	89135	8198	7870	7083	2623	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25130	般若菩提心	25	12	130	2203770	26670	92405	8398	8059	7254	2687	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25131	般若菩提心	25	12	131	2297900	27805	96350	8733	8381	7544	2794	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25132	般若菩提心	25	12	132	2393650	28960	100360	9073	8708	7837	2903	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25133	般若菩提心	25	12	133	2491040	30135	104435	9417	9038	8135	3013	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25134	般若菩提心	25	12	134	2541085	30735	106535	9581	9196	8277	3065	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25135	般若菩提心	25	12	135	2680290	32455	112370	9970	9577	8619	3192	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25136	般若菩提心	25	12	136	2735095	33115	114660	10147	9748	8773	3249	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25137	般若菩提心	25	12	137	2790585	33785	116975	10326	9920	8928	3307	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25138	般若菩提心	25	12	138	2846765	34460	119330	10507	10094	9085	3365	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25139	般若菩提心	25	12	139	2903640	35145	121705	10689	10269	9242	3423	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25140	般若菩提心	25	12	140	3004805	36515	126070	10947	10511	9460	3504	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25141	般若菩提心	25	12	141	3063545	37225	128525	11132	10689	9620	3563	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25142	般若菩提心	25	12	142	3093245	37585	129765	11212	10766	9689	3589	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25143	般若菩提心	25	12	143	3160630	38395	132585	11427	10973	9875	3658	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25144	般若菩提心	25	12	144	3293380	40000	138145	11875	11404	10263	3801	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25145	般若菩提心	25	12	145	3459660	42130	145190	12329	11841	10657	3947	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25146	般若菩提心	25	12	146	3597945	43805	150985	12789	12283	11055	4094	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25147	般若菩提心	25	12	147	3667445	44645	153900	13003	12489	11240	4163	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25148	般若菩提心	25	12	148	3701945	45060	155335	13093	12576	11318	4192	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25149	般若菩提心	25	12	149	3736575	45480	156790	13182	12662	11396	4221	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25150	般若菩提心	25	12	150	4097725	49850	171915	14450	13883	12494	4628	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25151	般若菩提心	25	12	151	4217340	51295	176925	14869	14287	12858	4762	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25152	般若菩提心	25	12	152	4307815	52390	180715	15186	14592	13133	4864	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25153	般若菩提心	25	12	153	4394145	53430	184325	15488	14884	13395	4961	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25154	般若菩提心	25	12	154	4481405	54485	187980	15794	15178	13660	5059	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25155	般若菩提心	25	12	155	4569595	55555	191670	16103	15476	13928	5159	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25156	般若菩提心	25	12	156	4658710	56630	195405	16415	15777	14198	5259	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25157	般若菩提心	25	12	157	4748760	57720	199175	16731	16081	14472	5360	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25158	般若菩提心	25	12	158	4839745	58820	202980	17049	16388	14749	5463	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25159	般若菩提心	25	12	159	4931655	59930	206830	17371	16698	15028	5566	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25160	般若菩提心	25	12	160	6266975	76120	262790	22065	21215	19093	7072	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25161	般若菩提心	25	12	161	6366055	77315	266935	22412	21549	19395	7183	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25162	般若菩提心	25	12	162	6465880	78520	271115	22761	21886	19697	7295	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25163	般若菩提心	25	12	163	6503770	78975	272695	22894	22014	19812	7338	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25164	般若菩提心	25	12	164	6541665	79435	274280	23026	22141	19927	7381	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
25165	般若菩提心	25	12	165	7042110	85315	295030	24730	23805	21425	7935	5	500	5	1	1001	100105;100107	100106	Mesh/Actor/BattleActor/Pet/pet_001_b/pet_001_b	Controller/BattleActor/Pet/Pet_001/Pet_001	pet_26	般若波罗蜜……
26001	大嘴	26	9	1	14364	498	309	80	50	54	60	5	500	5	1	1024	102401	102402;102403	Mesh/Actor/BattleActor/Pet/pet_024/pet_024	Controller/BattleActor/Pet/Pet_024/Pet_024	pet_27	硬核联盟专属宠物，只有硬核联盟的玩家才有机会获得。
26002	大嘴	26	9	2	15690	504	372	96	67	69	64	5	500	5	1	1024	102401	102402;102403	Mesh/Actor/BattleActor/Pet/pet_024/pet_024	Controller/BattleActor/Pet/Pet_024/Pet_024	pet_27	硬核联盟专属宠物，只有硬核联盟的玩家才有机会获得。
26003	大嘴	26	9	3	17013	513	435	112	83	83	68	5	500	5	1	1024	102401	102402;102403	Mesh/Actor/BattleActor/Pet/pet_024/pet_024	Controller/BattleActor/Pet/Pet_024/Pet_024	pet_27	硬核联盟专属宠物，只有硬核联盟的玩家才有机会获得。
26004	大嘴	26	9	4	18336	522	501	129	100	98	72	5	500	5	1	1024	102401	102402;102403	Mesh/Actor/BattleActor/Pet/pet_024/pet_024	Controller/BattleActor/Pet/Pet_024/Pet_024	pet_27	硬核联盟专属宠物，只有硬核联盟的玩家才有机会获得。
26005	大嘴	26	9	5	19662	528	567	145	116	112	76	5	500	5	1	1024	102401	102402;102403	Mesh/Actor/BattleActor/Pet/pet_024/pet_024	Controller/BattleActor/Pet/Pet_024/Pet_024	pet_27	硬核联盟专属宠物，只有硬核联盟的玩家才有机会获得。
26006	大嘴	26	9	6	20985	537	633	161	133	127	80	5	500	5	1	1024	102401	102402;102403	Mesh/Actor/BattleActor/Pet/pet_024/pet_024	Controller/BattleActor/Pet/Pet_024/Pet_024	pet_27	硬核联盟专属宠物，只有硬核联盟的玩家才有机会获得。
26007	大嘴	26	9	7	22311	546	696	177	150	142	84	5	500	5	1	1024	102401	102402;102403	Mesh/Actor/BattleActor/Pet/pet_024/pet_024	Controller/BattleActor/Pet/Pet_024/Pet_024	pet_27	硬核联盟专属宠物，只有硬核联盟的玩家才有机会获得。
26008	大嘴	26	9	8	23634	552	762	193	166	156	88	5	500	5	1	1024	102401	102402;102403	Mesh/Actor/BattleActor/Pet/pet_024/pet_024	Controller/BattleActor/Pet/Pet_024/Pet_024	pet_27	硬核联盟专属宠物，只有硬核联盟的玩家才有机会获得。
26009	大嘴	26	9	9	24957	558	828	210	183	171	92	5	500	5	1	1024	102401	102402;102403	Mesh/Actor/BattleActor/Pet/pet_024/pet_024	Controller/BattleActor/Pet/Pet_024/Pet_024	pet_27	硬核联盟专属宠物，只有硬核联盟的玩家才有机会获得。
26010	大嘴	26	9	10	26283	570	891	226	199	186	96	5	500	5	1	1024	102401	102402;102403	Mesh/Actor/BattleActor/Pet/pet_024/pet_024	Controller/BattleActor/Pet/Pet_024/Pet_024	pet_27	硬核联盟专属宠物，只有硬核联盟的玩家才有机会获得。
26011	大嘴	26	9	11	27609	576	954	242	216	200	100	5	500	5	1	1024	102401	102402;102403	Mesh/Actor/BattleActor/Pet/pet_024/pet_024	Controller/BattleActor/Pet/Pet_024/Pet_024	pet_27	硬核联盟专属宠物，只有硬核联盟的玩家才有机会获得。
26012	大嘴	26	9	12	28929	582	1020	258	232	215	104	5	500	5	1	1024	102401	102402;102403	Mesh/Actor/BattleActor/Pet/pet_024/pet_024	Controller/BattleActor/Pet/Pet_024/Pet_024	pet_27	硬核联盟专属宠物，只有硬核联盟的玩家才有机会获得。
26013	大嘴	26	9	13	30255	594	1086	274	249	229	108	5	500	5	1	1024	102401	102402;102403	Mesh/Actor/BattleActor/Pet/pet_024/pet_024	Controller/BattleActor/Pet/Pet_024/Pet_024	pet_27	硬核联盟专属宠物，只有硬核联盟的玩家才有机会获得。
26014	大嘴	26	9	14	31581	600	1149	291	266	244	112	5	500	5	1	1024	102401	102402;102403	Mesh/Actor/BattleActor/Pet/pet_024/pet_024	Controller/BattleActor/Pet/Pet_024/Pet_024	pet_27	硬核联盟专属宠物，只有硬核联盟的玩家才有机会获得。
26015	大嘴	26	9	15	32904	606	1215	307	282	259	116	5	500	5	1	1024	102401	102402;102403	Mesh/Actor/BattleActor/Pet/pet_024/pet_024	Controller/BattleActor/Pet/Pet_024/Pet_024	pet_27	硬核联盟专属宠物，只有硬核联盟的玩家才有机会获得。
26016	大嘴	26	9	16	34230	618	1281	323	299	273	121	5	500	5	1	1024	102401	102402;102403	Mesh/Actor/BattleActor/Pet/pet_024/pet_024	Controller/BattleActor/Pet/Pet_024/Pet_024	pet_27	硬核联盟专属宠物，只有硬核联盟的玩家才有机会获得。
26017	大嘴	26	9	17	35550	624	1344	339	315	288	125	5	500	5	1	1024	102401	102402;102403	Mesh/Actor/BattleActor/Pet/pet_024/pet_024	Controller/BattleActor/Pet/Pet_024/Pet_024	pet_27	硬核联盟专属宠物，只有硬核联盟的玩家才有机会获得。
26018	大嘴	26	9	18	36876	630	1407	356	332	303	129	5	500	5	1	1024	102401	102402;102403	Mesh/Actor/BattleActor/Pet/pet_024/pet_024	Controller/BattleActor/Pet/Pet_024/Pet_024	pet_27	硬核联盟专属宠物，只有硬核联盟的玩家才有机会获得。
26019	大嘴	26	9	19	38202	642	1473	372	349	317	133	5	500	5	1	1024	102401	102402;102403	Mesh/Actor/BattleActor/Pet/pet_024/pet_024	Controller/BattleActor/Pet/Pet_024/Pet_024	pet_27	硬核联盟专属宠物，只有硬核联盟的玩家才有机会获得。
26020	大嘴	26	9	20	39525	648	1539	388	365	332	137	5	500	5	1	1024	102401	102402;102403	Mesh/Actor/BattleActor/Pet/pet_024/pet_024	Controller/BattleActor/Pet/Pet_024/Pet_024	pet_27	硬核联盟专属宠物，只有硬核联盟的玩家才有机会获得。
26021	大嘴	26	9	21	40848	657	1602	404	382	346	141	5	500	5	1	1024	102401	102402;102403	Mesh/Actor/BattleActor/Pet/pet_024/pet_024	Controller/BattleActor/Pet/Pet_024/Pet_024	pet_27	硬核联盟专属宠物，只有硬核联盟的玩家才有机会获得。
